"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: tokens","Param: type"
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,9.720079,0.005074,"ns/op",10,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,20.869930,0.039227,"ns/op",10,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,19.148373,0.035943,"ns/op",10,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,26.587037,0.102733,"ns/op",10,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,51.790989,2.961366,"ns/op",10,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,147.929895,0.053566,"ns/op",100,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,156.418710,0.195275,"ns/op",100,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,154.396180,0.342812,"ns/op",100,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,159.612010,0.132426,"ns/op",100,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,180.797293,2.683216,"ns/op",100,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,303.823478,0.183244,"ns/op",200,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,312.901362,0.141393,"ns/op",200,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,310.268040,0.741284,"ns/op",200,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,317.287489,5.067623,"ns/op",200,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,322.535626,2.805501,"ns/op",200,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,459.846587,0.493064,"ns/op",300,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,468.833230,0.626306,"ns/op",300,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,466.272767,0.783818,"ns/op",300,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,477.315125,0.586180,"ns/op",300,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,472.242259,0.873980,"ns/op",300,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,615.849826,1.293648,"ns/op",400,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,625.580596,5.821440,"ns/op",400,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,622.133689,0.230858,"ns/op",400,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,629.288149,5.482117,"ns/op",400,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,632.501367,10.885428,"ns/op",400,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,771.678528,0.486320,"ns/op",500,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,781.044302,2.328317,"ns/op",500,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,778.360540,1.906104,"ns/op",500,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,785.292137,3.373836,"ns/op",500,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,787.008888,20.923368,"ns/op",500,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,927.723840,0.287496,"ns/op",600,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,936.942596,1.774858,"ns/op",600,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,934.249156,1.636580,"ns/op",600,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,945.516424,1.700033,"ns/op",600,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,941.701211,10.374956,"ns/op",600,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1083.718926,1.165604,"ns/op",700,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1092.518905,0.637291,"ns/op",700,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1089.982552,0.786797,"ns/op",700,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1097.762724,6.949629,"ns/op",700,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1098.133811,8.463405,"ns/op",700,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1239.454067,0.856710,"ns/op",800,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1248.087017,1.541319,"ns/op",800,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1245.833397,0.821756,"ns/op",800,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1257.435490,2.302085,"ns/op",800,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1252.282304,1.920057,"ns/op",800,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1396.069147,0.976957,"ns/op",900,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1404.667072,1.241731,"ns/op",900,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1401.818998,0.815688,"ns/op",900,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1408.565348,7.691658,"ns/op",900,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1408.204469,1.862243,"ns/op",900,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1551.813816,2.125061,"ns/op",1000,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1560.270978,2.725634,"ns/op",1000,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1557.582605,1.342007,"ns/op",1000,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1563.703991,1.697380,"ns/op",1000,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1565.661954,10.885418,"ns/op",1000,reflection-sync
